Filepath,Text,Language
train/hindi/D_image_990_16.jpg,रोड,hindi
train/hindi/D_image_990_17.jpg,तीस,hindi
train/hindi/D_image_990_18.jpg,जनवरी,hindi
train/hindi/D_image_990_19.jpg,मार्ग,hindi
train/hindi/D_image_990_3.jpg,रोड,hindi
train/hindi/D_image_990_4.jpg,अकबर,hindi
train/hindi/D_image_990_8.jpg,अकबर,hindi
train/hindi/D_image_990_9.jpg,मार्ग,hindi
train/hindi/D_image_991_0.jpg,की,hindi
train/hindi/D_image_991_1.jpg,कैमरे,hindi
train/hindi/D_image_991_2.jpg,आप,hindi
train/hindi/D_image_991_3.jpg,कृपया,hindi
train/hindi/D_image_991_4.jpg,मौन,hindi
train/hindi/D_image_991_5.jpg,रहें,hindi
train/hindi/D_image_991_6.jpg,निगरानी,hindi
train/hindi/D_image_991_7.jpg,में,hindi
train/hindi/D_image_994_2.jpg,नई,hindi
train/hindi/D_image_994_3.jpg,दिल्ली,hindi
train/hindi/D_image_997_2.jpg,दिल्ली,hindi
train/hindi/D_image_997_3.jpg,नई,hindi
train/hindi/D_image_998_2.jpg,नई,hindi
train/hindi/D_image_999_0.jpg,लेन,hindi
train/hindi/D_image_999_1.jpg,टैक्सी,hindi
train/hindi/D_image_999_10.jpg,‍कार,hindi
train/hindi/D_image_999_12.jpg,ऑटो,hindi
train/hindi/D_image_999_13.jpg,लेन,hindi
train/hindi/D_image_999_2.jpg,लेन,hindi
train/hindi/D_image_999_3.jpg,ऑटो,hindi
train/hindi/D_image_999_5.jpg,निषेध,hindi
train/hindi/D_image_999_6.jpg,पाकिंग,hindi
train/hindi/D_image_999_9.jpg,पार्किंग,hindi
train/hindi/E_image_1020_11.jpg,करना,hindi
train/hindi/E_image_1020_15.jpg,मैसूर,hindi
train/hindi/E_image_1020_3.jpg,जंक्शन,hindi
train/hindi/E_image_1020_7.jpg,मना,hindi
train/hindi/E_image_1021_15.jpg,घर,hindi
train/hindi/E_image_1021_19.jpg,मैसूर,hindi
train/hindi/E_image_1021_22.jpg,जंक्शन,hindi
train/hindi/E_image_1021_25.jpg,टिकट,hindi
train/hindi/E_image_1022_16.jpg,जंक्श्न,hindi
train/hindi/E_image_1022_19.jpg,मैसूर,hindi
train/hindi/E_image_1022_24.jpg,टिकट,hindi
train/hindi/E_image_1022_25.jpg,घर,hindi
train/hindi/E_image_1022_30.jpg,आंफ़,hindi
train/hindi/E_image_1022_31.jpg,बड़ौदा,hindi
train/hindi/E_image_1022_8.jpg,बैंक,hindi
train/hindi/E_image_1029_1.jpg,में,hindi
train/hindi/E_image_1029_2.jpg,रेलवें,hindi
train/hindi/E_image_1029_3.jpg,मैसूर,hindi
train/hindi/E_image_1029_86.jpg,स्टेशन,hindi
train/hindi/E_image_1042_2.jpg,नागनहल्लि,hindi
train/hindi/E_image_1043_1.jpg,नागणसुर,hindi
train/hindi/E_image_1043_2.jpg,नागणसूर,hindi
train/hindi/E_image_1047_1.jpg,जं,hindi
train/hindi/E_image_1047_4.jpg,हुबली,hindi
train/hindi/E_image_1077_1.jpg,समाप्त,hindi
train/hindi/E_image_1077_2.jpg,ट्रेन,hindi
train/hindi/E_image_1116_1.jpg,नरसांबुधि,hindi
train/hindi/E_image_1132_30.jpg,कार्पोरेशन,hindi
train/hindi/E_image_1132_32.jpg,अग्रणी,hindi
train/hindi/E_image_1132_33.jpg,का‍,hindi
train/hindi/E_image_1132_34.jpg,क्षेत्र,hindi
train/hindi/E_image_1132_35.jpg,सार्वजनिक,hindi
train/hindi/E_image_1132_43.jpg,बैंक,hindi
train/hindi/E_image_1132_59.jpg,एटीएम,hindi
train/hindi/E_image_1132_60.jpg,ई-लाबी,hindi
train/hindi/E_image_1132_71.jpg,बैंक,hindi
train/hindi/E_image_114_0.jpg,इंडिया,hindi
train/hindi/E_image_114_1.jpg,एक्सप्रेस,hindi
train/hindi/E_image_114_2.jpg,एअर,hindi
train/hindi/E_image_1143_0.jpg,इंडिया,hindi
train/hindi/E_image_1143_6.jpg,बैंक,hindi
train/hindi/E_image_1143_7.jpg,ऑफ़,hindi
train/hindi/E_image_1147_1.jpg,ऊरणम,hindi
train/hindi/E_image_115_1.jpg,हेब्बाल,hindi
train/hindi/E_image_115_2.jpg,अक्किहब्बालु,hindi
train/hindi/E_image_115_6.jpg,अक्कि,hindi
train/hindi/E_image_1157_2.jpg,पांडवपुर,hindi
train/hindi/E_image_116_0.jpg,अक्किहब्बालु,hindi
train/hindi/E_image_1172_10.jpg,भारतीय,hindi
train/hindi/E_image_1172_12.jpg,स्वच्छ,hindi
train/hindi/E_image_1172_13.jpg,भारत,hindi
train/hindi/E_image_1172_14.jpg,पखवाडा,hindi
train/hindi/E_image_1172_6.jpg,पिरियापट्ण,hindi
train/hindi/E_image_1177_2.jpg,इल्नि,hindi
train/hindi/E_image_1177_3.jpg,बयप्पन,hindi
train/hindi/E_image_118_0.jpg,अक्किहब्बालु,hindi
train/hindi/E_image_1185_0.jpg,यात्रा,hindi
train/hindi/E_image_1185_7.jpg,समास,hindi
train/hindi/E_image_1187_23.jpg,खतरा,hindi
train/hindi/E_image_1187_24.jpg,उच्च,hindi
train/hindi/E_image_1187_25.jpg,वोल्टेज,hindi
train/hindi/E_image_1187_26.jpg,से,hindi
train/hindi/E_image_1187_27.jpg,रहें,hindi
train/hindi/E_image_1187_6.jpg,दू‍र,hindi
train/hindi/E_image_1187_7.jpg,पटरी,hindi
train/hindi/E_image_1187_8.jpg,कृपया,hindi
train/hindi/E_image_1189_0.jpg,समाप्त,hindi
train/hindi/E_image_1189_3.jpg,यात्रा,hindi
train/hindi/E_image_121_3.jpg,अक्किहेब्बालु,hindi
train/hindi/E_image_1231_2.jpg,चिकित्सालय,hindi
train/hindi/E_image_1231_3.jpg,रेलवे,hindi
train/hindi/E_image_1231_8.jpg,भरतीय,hindi
train/hindi/E_image_1231_9.jpg,रेल,hindi
train/hindi/E_image_1244_0.jpg,प्रचादयात,hindi
train/hindi/E_image_1244_1.jpg,तत्राहस:,hindi
train/hindi/E_image_1257_11.jpg,प्राकृतिक,hindi
train/hindi/E_image_1257_3.jpg,मैसूरू,hindi
train/hindi/E_image_1257_4.jpg,संग्रहालय,hindi
train/hindi/E_image_1257_5.jpg,वि‍ज्ञान‌,hindi
train/hindi/E_image_1257_6.jpg,क्षेत्रीय,hindi
train/hindi/E_image_1276_1.jpg,बिडदि,hindi
train/hindi/E_image_1278_2.jpg,भाल्की,hindi
train/hindi/E_image_1278_3.jpg,डब्ल्यूडीएम3डी,hindi
train/hindi/E_image_1279_6.jpg,एटीएम,hindi
train/hindi/E_image_1288_2.jpg,सुरतकत,hindi
train/hindi/E_image_130_1.jpg,४.00,hindi
train/hindi/E_image_1314_2.jpg,सेडम,hindi
train/hindi/E_image_1319_1.jpg,ऊ,hindi
train/hindi/E_image_1320_2.jpg,ॐ,hindi
train/hindi/E_image_1362_0.jpg,ॐ,hindi
train/hindi/E_image_1374_3.jpg,ऊँ,hindi
train/hindi/E_image_1397_0.jpg,पटुण,hindi
train/hindi/E_image_1397_1.jpg,श्रीरंग,hindi
train/hindi/E_image_140_1.jpg,अंकोला,hindi
train/hindi/E_image_1410_2.jpg,सावधान,hindi
train/hindi/E_image_1410_6.jpg,से,hindi
train/hindi/E_image_1410_7.jpg,चलिये,hindi
train/hindi/E_image_1433_26.jpg,आत्मनॊ,hindi
train/hindi/E_image_1433_27.jpg,मोक्षार्थं,hindi
train/hindi/E_image_1433_28.jpg,जगद्धिताय,hindi
train/hindi/E_image_1433_29.jpg,च,hindi
train/hindi/E_image_1470_0.jpg,जयते,hindi
train/hindi/E_image_1470_1.jpg,सत्‍यमेव,hindi
train/hindi/E_image_1476_1.jpg,शयनयान,hindi
train/hindi/E_image_1476_3.jpg,तोन्ड,hindi
train/hindi/E_image_1476_4.jpg,भावि,hindi
train/hindi/E_image_1479_1.jpg,चामराजनगर,hindi
train/hindi/E_image_148_3.jpg,अर्जुन,hindi
train/hindi/E_image_148_4.jpg,हल्लि,hindi
train/hindi/E_image_1487_19.jpg,दक्षिण,hindi
train/hindi/E_image_1487_20.jpg,पश्‍चिम,hindi
train/hindi/E_image_1487_21.jpg,रेलवे,hindi
train/hindi/E_image_1487_22.jpg,बेंगलूरु,hindi
train/hindi/E_image_1487_23.jpg,स्टेशन,hindi
train/hindi/E_image_1487_24.jpg,में,hindi
train/hindi/E_image_1487_25.jpg,गाडी,hindi
train/hindi/E_image_1487_27.jpg,से,hindi
train/hindi/E_image_1487_7.jpg,समय,hindi
train/hindi/E_image_1487_8.jpg,का‍,hindi
train/hindi/E_image_1487_9.jpg,सिटी,hindi
train/hindi/E_image_1488_2.jpg,इंडिया,hindi
train/hindi/E_image_1488_4.jpg,बैंक,hindi
train/hindi/E_image_1488_7.jpg,ऑफ़,hindi
train/hindi/E_image_1488_8.jpg,बैंक,hindi
train/hindi/E_image_1488_9.jpg,इंडिया,hindi
train/hindi/E_image_1490_11.jpg,ट्रिनिटी,hindi
train/hindi/E_image_1490_14.jpg,करने,hindi
train/hindi/E_image_1490_15.jpg,प्रणाली,hindi
train/hindi/E_image_1490_16.jpg,ट्रिप,hindi
train/hindi/E_image_1490_17.jpg,आपातकालीन,hindi
train/hindi/E_image_1490_41.jpg,के ,hindi
train/hindi/E_image_1490_42.jpg,लिए,hindi
train/hindi/E_image_1490_52.jpg,प्रणाली,hindi
train/hindi/E_image_1490_6.jpg,ट्रिप,hindi
train/hindi/E_image_1490_7.jpg,आपातकालीन,hindi
train/hindi/E_image_1490_8.jpg,ई टी एस,hindi
train/hindi/E_image_1490_9.jpg,सूचना,hindi
train/hindi/E_image_1498_4.jpg,टेक,hindi
train/hindi/E_image_1498_6.jpg,हाई,hindi
train/hindi/E_image_1498_7.jpg,सिंटी,hindi
train/hindi/E_image_1511_4.jpg,इटारसी,hindi
train/hindi/E_image_1511_6.jpg,तुमकूरु,hindi
train/hindi/E_image_1515_1.jpg,बाणीबिहार,hindi
train/hindi/E_image_1518_5.jpg,प्रसीद,hindi
train/hindi/E_image_1518_6.jpg,वीरनारायण,hindi
train/hindi/E_image_1518_7.jpg,श्री,hindi
train/hindi/E_image_1522_5.jpg,गेल,hindi
train/hindi/E_image_1557_10.jpg,हाउस ,hindi
train/hindi/E_image_1557_11.jpg,वेलिंगटन ,hindi
train/hindi/E_image_1557_12.jpg,सरकार,hindi
train/hindi/E_image_1557_13.jpg,भारत,hindi
train/hindi/E_image_1557_16.jpg,दक्षिण ,hindi
train/hindi/E_image_1557_26.jpg,इन्दिरा,hindi
train/hindi/E_image_1557_27.jpg,गांधी,hindi
train/hindi/E_image_1557_28.jpg,राष्ट्रीय,hindi
train/hindi/E_image_1557_29.jpg,मानव,hindi
train/hindi/E_image_1557_30.jpg,संग्रहालय,hindi
train/hindi/E_image_1557_9.jpg,इरविन ,hindi
train/hindi/E_image_1558_18.jpg,गांधी,hindi
train/hindi/E_image_1558_19.jpg,राष्ट्रीय,hindi
train/hindi/E_image_1558_20.jpg,मानव,hindi
train/hindi/E_image_1558_21.jpg,संग्रहालय,hindi
train/hindi/E_image_1558_22.jpg,दक्षिण,hindi
train/hindi/E_image_1558_26.jpg,सरकार,hindi
train/hindi/E_image_1558_27.jpg,वेलिंगटन ,hindi
train/hindi/E_image_1558_29.jpg,इरविन ,hindi
train/hindi/E_image_1581_5.jpg,जंक्शन,hindi
train/hindi/E_image_1585_2.jpg,यलहंका जं,hindi
train/hindi/E_image_1586_1.jpg,यलहंका जं,hindi
train/hindi/E_image_1587_1.jpg,जं,hindi
train/hindi/E_image_1587_6.jpg,यलहंका,hindi
train/hindi/E_image_1589_0.jpg,यशवंतपुर,hindi
train/hindi/E_image_16_1.jpg,संरक्षित,hindi
train/hindi/E_image_16_11.jpg,स्मारक,hindi
train/hindi/E_image_16_7.jpg,मन्दीर,hindi
train/hindi/E_image_16_8.jpg,सोमेश्वर,hindi
train/hindi/E_image_182_1.jpg,गुप्पे,hindi
train/hindi/E_image_182_2.jpg,बदन,hindi
train/hindi/E_image_185_3.jpg,बागेशपुरा,hindi
train/hindi/E_image_186_5.jpg,बागेशपुरा,hindi
train/hindi/E_image_186_8.jpg,बागेशपुरा,hindi
train/hindi/E_image_189_6.jpg,बैय्यप्पनहल्ली,hindi
train/hindi/E_image_190_2.jpg,हल्लि,hindi
train/hindi/E_image_190_3.jpg,बैयप्पन,hindi
train/hindi/E_image_199_1.jpg,बानसवाडि,hindi
train/hindi/E_image_204_0.jpg,छावनी,hindi
train/hindi/E_image_204_9.jpg,बेंगलूरू,hindi
train/hindi/E_image_214_1.jpg,बेंगलूर,hindi
train/hindi/E_image_218_1.jpg,एटीएम,hindi
train/hindi/E_image_218_8.jpg,यूनियन,hindi
train/hindi/E_image_218_9.jpg,बैंक,hindi
train/hindi/E_image_234_10.jpg,शाखा,hindi
train/hindi/E_image_234_11.jpg,मुख्य,hindi
train/hindi/E_image_234_12.jpg,मैसूर,hindi
train/hindi/E_image_234_13.jpg,मैसूर,hindi
train/hindi/E_image_234_14.jpg,ऑफ‌,hindi
train/hindi/E_image_234_15.jpg,बैंक,hindi
train/hindi/E_image_234_16.jpg,स्‍टेट,hindi
train/hindi/E_image_238_1.jpg,बंटवाल,hindi
train/hindi/E_image_276_2.jpg,हवाई,hindi
train/hindi/E_image_276_3.jpg,अड्डा,hindi
train/hindi/E_image_277_1.jpg,बीदर,hindi
train/hindi/E_image_280_2.jpg,बीरहल्ली,hindi
train/hindi/E_image_285_28.jpg,बैंकर,hindi
train/hindi/E_image_285_29.jpg,ग्रमीण,hindi
train/hindi/E_image_285_30.jpg,विकास,hindi
train/hindi/E_image_285_31.jpg,संस्थान,hindi
train/hindi/E_image_285_32.jpg,नाबार्ड,hindi
train/hindi/E_image_3_1.jpg,सतहकी,hindi
train/hindi/E_image_3_2.jpg,रेल,hindi
train/hindi/E_image_3_3.jpg,तनसे,hindi
train/hindi/E_image_3_4.jpg,समुद्री,hindi
train/hindi/E_image_3_6.jpg,गुलबर्गा,hindi
train/hindi/E_image_303_3.jpg,शिवशाही,hindi
train/hindi/E_image_307_4.jpg,ब्याड र ह​ल्लि,hindi
train/hindi/E_image_317_29.jpg,र्प,hindi
train/hindi/E_image_328_3.jpg,चल्लकेरे,hindi
train/hindi/E_image_332_3.jpg,डब्ल्यू,hindi
train/hindi/E_image_332_4.jpg,डी,hindi
train/hindi/E_image_332_5.jpg,पी,hindi
train/hindi/E_image_332_7.jpg,डी,hindi
train/hindi/E_image_332_9.jpg,कुन्दगोल,hindi
train/hindi/E_image_334_1.jpg,चामराजपुरम,hindi
train/hindi/E_image_341_1.jpg,चनरायपटूना,hindi
train/hindi/E_image_370_3.jpg,बिमल,hindi
train/hindi/E_image_407_3.jpg,यादगीर,hindi
train/hindi/E_image_415_4.jpg,देवन,hindi
train/hindi/E_image_415_5.jpg,हल्लि,hindi
train/hindi/E_image_416_1.jpg,हल्लि,hindi
train/hindi/E_image_416_2.jpg,देवन,hindi
train/hindi/E_image_417_3.jpg,देवन,hindi
train/hindi/E_image_417_4.jpg,हल्लि,hindi
train/hindi/E_image_418_6.jpg,देवनहल्लि,hindi
train/hindi/E_image_423_1.jpg,देवरायी,hindi
train/hindi/E_image_433_2.jpg,धारवाड,hindi
train/hindi/E_image_47_1.jpg,सोमनाथपुर,hindi
train/hindi/E_image_487_3.jpg,दोडबल्लापुर,hindi
train/hindi/E_image_49_3.jpg,कबक,hindi
train/hindi/E_image_49_4.jpg,पुत्तूरु,hindi
train/hindi/E_image_491_3.jpg,डोरन,hindi
train/hindi/E_image_491_6.jpg,हाल्ल,hindi
train/hindi/E_image_516_0.jpg,मुरूडेश्वर,hindi
train/hindi/E_image_569_0.jpg,ग्लोब,hindi
train/hindi/E_image_573_0.jpg,उ रे NR,hindi
train/hindi/E_image_573_1.jpg,वातानुकूलित,hindi
train/hindi/E_image_574_3.jpg,गोकर्णरोड़,hindi
train/hindi/E_image_594_2.jpg,गुलबर्गा,hindi
train/hindi/E_image_607_0.jpg,हंपापुरा,hindi
train/hindi/E_image_609_2.jpg,हंपापरा,hindi
train/hindi/E_image_610_2.jpg,೯೪೪೧,hindi
train/hindi/E_image_611_2.jpg,हंपापरा,hindi
train/hindi/E_image_612_2.jpg,हंपापरा,hindi
train/hindi/E_image_613_1.jpg,निकास,hindi
train/hindi/E_image_613_3.jpg,हंपापुरा,hindi
train/hindi/E_image_616_0.jpg,विमल,hindi
train/hindi/E_image_616_1.jpg,विमल,hindi
train/hindi/E_image_622_1.jpg,हेबाल,hindi
train/hindi/E_image_623_1.jpg,हेज्जा़ला,hindi
train/hindi/E_image_634_0.jpg,होलेनरसीपुर,hindi
train/hindi/E_image_637_3.jpg,होसाअग्रहार,hindi
train/hindi/E_image_669_2.jpg,इन्नंजे,hindi
train/hindi/E_image_673_0.jpg,करे,hindi
train/hindi/E_image_673_12.jpg,का‍र,hindi
train/hindi/E_image_673_15.jpg,से,hindi
train/hindi/E_image_673_16.jpg,चालक,hindi
train/hindi/E_image_673_19.jpg,खींचे,hindi
train/hindi/E_image_673_2.jpg,आपातकालीन,hindi
train/hindi/E_image_673_22.jpg,सुविधा,hindi
train/hindi/E_image_673_23.jpg,आपातकालीन,hindi
train/hindi/E_image_673_28.jpg,करें,hindi
train/hindi/E_image_673_29.jpg,कृपया,hindi
train/hindi/E_image_673_30.jpg,से,hindi
train/hindi/E_image_673_31.jpg,करें,hindi
train/hindi/E_image_673_32.jpg,सीट,hindi
train/hindi/E_image_673_33.jpg,जरुरतमंद,hindi
train/hindi/E_image_673_49.jpg,कृपया,hindi
train/hindi/E_image_673_50.jpg,को,hindi
train/hindi/E_image_673_51.jpg,प्रदान,hindi
train/hindi/E_image_673_53.jpg,"पहले,",hindi
train/hindi/E_image_673_54.jpg,जाँच,hindi
train/hindi/E_image_673_55.jpg,कि,hindi
train/hindi/E_image_673_60.jpg,दूरभाष,hindi
train/hindi/E_image_673_63.jpg,हैंडल,hindi
train/hindi/E_image_673_67.jpg,बात,hindi
train/hindi/E_image_673_68.jpg,करें,hindi
train/hindi/E_image_673_72.jpg,क्रमांक,hindi
train/hindi/E_image_673_75.jpg,क्रमांक,hindi
train/hindi/E_image_673_82.jpg,स्थिति,hindi
train/hindi/E_image_673_83.jpg,प्रयोग,hindi
train/hindi/E_image_673_9.jpg,द्वार,hindi
train/hindi/E_image_686_1.jpg,बोम्मागोंडनकेरे,hindi
train/hindi/E_image_731_2.jpg,कडकोला,hindi
train/hindi/E_image_733_1.jpg,जंक्शन,hindi
train/hindi/E_image_733_4.jpg,मंगलर,hindi
train/hindi/E_image_78_0.jpg,श्रीमहाकालप्रसन्न,hindi
train/hindi/E_image_785_2.jpg,कवलदे,hindi
train/hindi/E_image_793_0.jpg,बाहर,hindi
train/hindi/E_image_80_2.jpg,यंबकेश्वरप्रसन,hindi
train/hindi/E_image_806_2.jpg,कोणनूर,hindi
train/hindi/E_image_819_4.jpg,कृष्णराजपुरम,hindi
train/hindi/E_image_82_0.jpg,श्रीमहाकालप्रसन्न,hindi
train/hindi/E_image_820_2.jpg,कृष्णराजपुरम,hindi
train/hindi/E_image_821_3.jpg,कृष्णराजपुरम,hindi
train/hindi/E_image_822_2.jpg,(क्षेत्ररक्षक),hindi
train/hindi/E_image_822_4.jpg,क्षेत्रपाल,hindi
train/hindi/E_image_825_2.jpg,कुडतिति,hindi
train/hindi/E_image_825_6.jpg,कडतिनि,hindi
train/hindi/E_image_827_11.jpg,कुमटा,hindi
train/hindi/E_image_828_0.jpg,बैठने के लिये,hindi
train/hindi/E_image_828_7.jpg,कुदापुरा,hindi
train/hindi/E_image_828_9.jpg,मध्य,hindi
train/hindi/E_image_841_3.jpg,धूम्रपान,hindi
train/hindi/E_image_841_4.jpg,निषेध,hindi
train/hindi/E_image_857_13.jpg,आगमन,hindi
train/hindi/E_image_857_21.jpg,संगोल्लि,hindi
train/hindi/E_image_857_22.jpg,बेंगलुरु,hindi
train/hindi/E_image_857_5.jpg,स्टेशन,hindi
train/hindi/E_image_857_6.jpg,रायाण्ण,hindi
train/hindi/E_image_857_7.jpg,क्रान्तिवीर,hindi
train/hindi/E_image_865_1.jpg,मंदिर,hindi
train/hindi/E_image_865_2.jpg,कोलारम्म,hindi
train/hindi/E_image_873_0.jpg,सन्ग्राम,hindi
train/hindi/E_image_873_1.jpg,है,hindi
train/hindi/E_image_873_10.jpg,संदेश,hindi
train/hindi/E_image_873_2.jpg,मेरा,hindi
train/hindi/E_image_873_3.jpg,जीवन,hindi
train/hindi/E_image_873_8.jpg,मेरा,hindi
train/hindi/E_image_873_9.jpg,‍ही,hindi
train/hindi/E_image_878_1.jpg,माकलीदुर्ग,hindi
train/hindi/E_image_880_2.jpg,माकलीदुर्गा,hindi
train/hindi/E_image_888_1.jpg,दपरे,hindi
train/hindi/E_image_888_3.jpg,मंदगेरे,hindi
train/hindi/E_image_889_2.jpg,मंदगैरे,hindi
train/hindi/E_image_9_1.jpg,भारत,hindi
train/hindi/E_image_9_17.jpg,पेट्रोलियम,hindi
train/hindi/E_image_901_12.jpg,मंगलुर,hindi
train/hindi/E_image_901_13.jpg,सेन्ट्रल,hindi
train/hindi/E_image_901_18.jpg,मंगलूर,hindi
train/hindi/E_image_901_20.jpg,सेन्ट्रल,hindi
train/hindi/E_image_901_24.jpg,भोजनालया,hindi
train/hindi/E_image_901_26.jpg,मंगमूह,hindi
train/hindi/E_image_901_27.jpg,टेक्सी,hindi
train/hindi/E_image_901_28.jpg,चेतावनी,hindi
train/hindi/E_image_901_4.jpg,पार्किग,hindi
train/hindi/E_image_901_5.jpg,सेन्ट्रल,hindi
train/hindi/E_image_902_1.jpg,कार्यालय,hindi
train/hindi/E_image_902_4.jpg,सेन्ट्रल,hindi
train/hindi/E_image_902_7.jpg,मंगलूरु,hindi
train/hindi/E_image_904_1.jpg,जंक्शन,hindi
train/hindi/E_image_904_4.jpg,मंगल्‌र,hindi
train/hindi/E_image_910_4.jpg,सेन्ट्रल,hindi
train/hindi/E_image_910_6.jpg,मंगलूर,hindi
train/hindi/E_image_911_0.jpg,मंगलूर,hindi
train/hindi/E_image_911_3.jpg,सेन्ट्रल,hindi
train/hindi/E_image_915_1.jpg,सेंट्रल,hindi
train/hindi/E_image_915_4.jpg,मंगलरु,hindi
train/hindi/E_image_932_1.jpg,मेलुकोटे,hindi
train/hindi/E_image_950_1.jpg,मुल्की,hindi
train/hindi/E_image_953_2.jpg,मुर्डेश्वर,hindi
train/hindi/E_image_97_10.jpg,रखें,hindi
train/hindi/E_image_97_11.jpg,हाथ,hindi
train/hindi/E_image_97_12.jpg,काँच,hindi
train/hindi/E_image_97_19.jpg,न,hindi
train/hindi/E_image_97_20.jpg,पर‍,hindi
train/hindi/E_image_97_33.jpg,काँच,hindi
train/hindi/E_image_97_34.jpg,हाथ,hindi
train/hindi/E_image_97_35.jpg,रखें,hindi
train/hindi/E_image_97_42.jpg,पर,hindi
train/hindi/E_image_97_43.jpg,न,hindi
train/hindi/E_image_97_48.jpg,खाली,hindi
train/hindi/E_image_982_15.jpg,सप्ताह,hindi
train/hindi/E_image_982_30.jpg,मैसूर,hindi
train/hindi/E_image_982_33.jpg,जंक्शन,hindi
train/hindi/E_image_982_47.jpg,सुरक्षा,hindi
train/hindi/E_image_983_13.jpg,एटीएम,hindi
train/hindi/E_image_983_15.jpg,बैक,hindi
train/hindi/E_image_983_2.jpg,जंक्शन,hindi
train/hindi/E_image_983_21.jpg,घर,hindi
train/hindi/E_image_983_26.jpg,ऑफ़,hindi
train/hindi/E_image_983_57.jpg,मैसूर,hindi
train/hindi/E_image_983_61.jpg,बडौदा,hindi
train/hindi/E_image_983_65.jpg,टिकट,hindi
train/hindi/E_image_983_71.jpg,यूनियन,hindi
train/hindi/E_image_983_77.jpg,स्‍टेट,hindi
train/hindi/E_image_983_85.jpg,मैसूर,hindi
train/hindi/E_image_983_9.jpg,भारतीय,hindi
train/hindi/E_image_984_12.jpg,जंक्शन,hindi
train/hindi/E_image_984_20.jpg,यूनियन,hindi
train/hindi/E_image_984_25.jpg,ऑफ़,hindi
train/hindi/E_image_984_28.jpg,घर,hindi
train/hindi/E_image_984_32.jpg,जंक्शन,hindi
train/hindi/E_image_984_38.jpg,मैसूर,hindi
train/hindi/E_image_984_41.jpg,टिकट,hindi
train/hindi/E_image_984_44.jpg,बैक,hindi
train/hindi/E_image_984_45.jpg,बडौदा,hindi
train/hindi/E_image_984_50.jpg,बैंक,hindi
train/hindi/E_image_984_58.jpg,मैसूर,hindi
train/hindi/E_image_985_23.jpg,ऑफ,hindi
train/hindi/E_image_985_24.jpg,बैंक,hindi
train/hindi/E_image_985_27.jpg,घर,hindi
train/hindi/E_image_985_28.jpg,टिकट,hindi
train/hindi/E_image_985_31.jpg,मैसूर,hindi
train/hindi/E_image_985_34.jpg,जक्शंन,hindi
train/hindi/E_image_985_40.jpg,बड़ौदा,hindi
train/hindi/E_image_985_56.jpg,जंक्शन,hindi
train/hindi/E_image_985_58.jpg,बैंक,hindi
train/hindi/E_image_985_7.jpg,नैशनल,hindi
train/hindi/E_image_985_9.jpg,मैसूर,hindi
train/hindi/E_image_986_1.jpg,जंक्शन,hindi
train/hindi/E_image_986_4.jpg,मैसूर,hindi
train/hindi/F_image_107_1.jpg,अनकापल्ली,hindi
train/hindi/F_image_107_5.jpg,अनकापल्ली,hindi
train/hindi/F_image_109_1.jpg,अनपर्ति,hindi
train/hindi/F_image_116_6.jpg,अंगाडिप्पुरम,hindi
train/hindi/F_image_117_0.jpg,अंगाडिप्पुरम,hindi
train/hindi/F_image_118_1.jpg,द प,hindi
train/hindi/F_image_118_2.jpg,अंगाडिप्पुरम,hindi
train/hindi/F_image_158_2.jpg,ब्रह्मपुत्रा,hindi
train/hindi/F_image_159_3.jpg,ब्रह्मपत्रा,hindi
train/hindi/F_image_160_2.jpg,साबरमती,hindi
train/hindi/F_image_161_3.jpg,साबरमती,hindi
train/hindi/F_image_161_5.jpg,नर्मदा,hindi
train/hindi/F_image_163_1.jpg,पुस्तकालय,hindi
train/hindi/F_image_163_13.jpg,विश्वविद्यालय,hindi
train/hindi/F_image_163_15.jpg,केरल,hindi
train/hindi/F_image_163_16.jpg,केंद्रीय,hindi
train/hindi/F_image_163_17.jpg,विश्वविद्‌यालय,hindi
train/hindi/F_image_163_20.jpg,केन्द्रीय,hindi
train/hindi/F_image_163_9.jpg,केरल,hindi
train/hindi/F_image_166_0.jpg,ॐ,hindi
train/hindi/F_image_166_11.jpg,ॐ,hindi
train/hindi/F_image_166_12.jpg,ऊँ,hindi
train/hindi/F_image_167_2.jpg,चन्गनशेरी,hindi
train/hindi/F_image_168_0.jpg,चंगनाशेरी,hindi
train/hindi/F_image_168_2.jpg,स्टाल,hindi
train/hindi/F_image_168_7.jpg,चंगनाशेरी,hindi
train/hindi/F_image_168_9.jpg,प्लेटफॉर्म,hindi
train/hindi/F_image_173_3.jpg,चन्गनाशेरी,hindi
train/hindi/F_image_183_4.jpg,ॐ,hindi
train/hindi/F_image_185_1.jpg,चेरियनाड़,hindi
train/hindi/F_image_218_3.jpg,डिवैन,hindi
train/hindi/F_image_218_4.jpg,नगर,hindi
train/hindi/F_image_316_0.jpg,ॐ,hindi
train/hindi/F_image_317_0.jpg,ऊँ,hindi
train/hindi/F_image_318_1.jpg,गुणदला,hindi
train/hindi/F_image_350_10.jpg,विद्यालय,hindi
train/hindi/F_image_350_5.jpg,मलप्पुरम,hindi
train/hindi/F_image_350_9.jpg,केन्द्रीय,hindi
train/hindi/F_image_355_112.jpg,इन्श्योरेन्स,hindi
train/hindi/F_image_355_28.jpg,नेशनल,hindi
train/hindi/F_image_365_2.jpg,बैंक,hindi
